Date,Open,High,Low,Close,Volume,Price,Return,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,Vol_20,Signal,Position,Trade,Gross_Strategy_Return,Transaction_Cost,Strategy_Return,Portfolio_Value,Buy_Hold_Value,Running_Max,Drawdown
2020-01-23,215.89444465774338,216.81112946391033,214.89090455882229,216.71463012695312,26496100,216.71463012695312,0.003216271268426274,,,213.3295577578167,210.91470808135526,,,0,0,0,0.0,0.0,0.0,10000.0,10389.988993024912,10000.0,0.0
2020-01-24,217.7277938445321,217.95938339726447,213.89700316166594,214.89088439941406,37436500,214.89088439941406,-0.008415425052155867,,,213.569761856524,211.20923966047073,77.62647031677827,,0,0,0,-0.0,0.0,-0.0,10000.0,10302.552819361386,10000.0,0.0
2020-01-27,210.03728000274077,211.59082505647174,209.56445682161177,210.45220947265625,42264400,210.45220947265625,-0.020655482614645115,,,213.09013841285204,211.15316335026225,56.81345418390235,,0,0,0,-0.0,0.0,-0.0,10000.0,10089.748618714604,10000.0,0.0
2020-01-28,211.93816369980627,214.17681828654543,211.37850005312148,213.6846923828125,26731900,213.6846923828125,0.015359700514696817,,,213.1816082543844,211.34068401934005,63.4789509082556,,0,0,0,0.0,0.0,0.0,10000.0,10244.724135766637,10000.0,0.0
2020-01-29,214.87157741970216,215.11281101105197,213.0864576779516,214.03208923339844,28924500,214.03208923339844,0.0016257451421162195,,,213.31245148192502,211.54004736852954,61.2559853570741,,0,0,0,0.0,0.0,0.0,10000.0,10261.37944626268,10000.0,0.0
2020-01-30,212.6522626394122,214.89090294746305,211.98645550110226,214.79441833496094,39568100,214.79441833496094,0.0035617514378005755,,,213.5404463823921,211.78111188456148,59.18579208147874,,0,0,0,0.0,0.0,0.0,10000.0,10297.927929259224,10000.0,0.0
2020-01-31,215.6917671524989,215.72071400417116,210.63550602029494,211.38816833496094,52015800,211.38816833496094,-0.015858186755524195,212.48675384521485,,213.20932668278732,211.75200495496145,51.41469566548685,,0,0,0,-0.0,0.0,-0.0,10000.0,10134.621464962102,10000.0,0.0
2020-02-03,212.4206643835468,215.07423406045405,212.27593010884422,214.58212280273438,25408600,214.58212280273438,0.015109428748691256,212.88237838745118,,213.4205260858561,211.96164331405572,53.05422971806383,0.1462970549228443,0,0,0,0.0,0.0,0.0,10000.0,10287.749805881902,10000.0,0.0
2020-02-04,217.5155185486665,219.86996092562333,216.7725149111476,219.49363708496094,30691200,219.49363708496094,0.022888739369689715,213.45699920654297,,214.35485085494915,212.51956877856722,63.37309059275327,0.16365647020291565,0,0,0,0.0,0.0,0.0,10000.0,10523.22342988931,10000.0,0.0
2020-02-05,222.13758648144568,222.1761773845251,218.89540584467008,220.2173614501953,38534800,220.2173614501953,0.003297245309002994,214.0692512512207,,215.2567755619101,213.08977564313227,64.22760546626958,0.16330805251987124,0,0,0,0.0,0.0,0.0,10000.0,10557.921078979101,10000.0,0.0
2020-02-06,220.76733859835025,222.176149324408,219.985744077045,222.11825561523438,22467100,222.11825561523438,0.008631899649151675,214.698388671875,,216.31238787780615,213.75855193736206,64.049683342003,0.16377230483617636,0,0,0,0.0,0.0,0.0,10000.0,10649.055994236514,10000.0,0.0
2020-02-07,221.12438822534855,222.3595031776879,220.52611883762705,221.16297912597656,25884900,221.16297912597656,-0.004300756309344456,215.19098892211915,,217.058632685217,214.3070280254076,60.3780288495701,0.1643557731516527,0,0,0,-0.0,0.0,-0.0,10000.0,10603.25699948074,10000.0,0.0
2020-02-10,220.4296285105335,223.84548999123973,220.3717347992263,223.83584594726562,21478900,223.83584594726562,0.012085507402062046,215.8442512512207,,218.10128087937832,215.01286638998968,64.14850966148003,0.1667793028616193,0,0,0,0.0,0.0,0.0,10000.0,10731.40274043393,10000.0,0.0
2020-02-11,225.07094409755945,225.8139476926803,223.28580960536434,223.87442016601562,30198000,223.87442016601562,0.0001723326243245893,216.37785873413085,,218.9894561542456,215.66927778080642,63.49468006180598,0.16397688007899255,0,0,0,0.0,0.0,0.0,10000.0,10733.252111230873,10000.0,0.0
2020-02-12,225.19641519470187,226.1613496813036,224.63675142562508,226.05520629882812,24471300,226.05520629882812,0.009741113483154207,217.0624801635742,,220.0764946380275,216.4386058191784,65.26813212906418,0.16404763927294078,0,0,0,0.0,0.0,0.0,10000.0,10837.805938089678,10000.0,0.0
